0.0 CID680874,0.195
0.0 CID1964281,0.166
0.0 CID95108,0.159
0.0 CID805006,0.146
1.0 CID756700,0.146
0.0 CID756669,0.135
0.0 CID3307731,0.128
0.0 CID655677,0.125
0.0 CID2155043,0.124
1.0 CID2155070,0.119
0.0 CID519183,0.118
0.0 CID76098,0.117
0.0 CID2155096,0.11
0.0 CID756688,0.11
0.0 CID3830,0.107
0.0 CID2155067,0.106
0.0 CID4179438,0.105
1.0 CID756690,0.102
0.0 CID667251,0.1
0.0 CID650761,0.1
0.0 CID660065,0.099
0.0 CID694901,0.098
0.0 CID666637,0.094
0.0 CID2155052,0.094
0.0 CID715305,0.093
0.0 CID667381,0.093
0.0 CID4391746,0.092
0.0 CID756722,0.091
0.0 CID3238785,0.089
0.0 CID2231443,0.088
0.0 CID684402,0.086
0.0 CID756711,0.083
0.0 CID1093438,0.082
0.0 CID2999775,0.081
0.0 CID661693,0.08
0.0 CID2793015,0.079
0.0 CID698967,0.077
0.0 CID666558,0.077
0.0 CID2055443,0.076
0.0 CID871557,0.075
0.0 CID2153244,0.074
0.0 CID2155050,0.073
0.0 CID662619,0.073
0.0 CID2122157,0.071
0.0 CID2946603,0.069
0.0 CID1891806,0.069
0.0 CID2999100,0.069
0.0 CID3236728,0.068
0.0 CID3241320,0.068
0.0 CID2595061,0.067
0.0 CID2998542,0.067
0.0 CID2105283,0.066
0.0 CID2971957,0.066
0.0 CID865398,0.066
0.0 CID649995,0.065
0.0 CID719013,0.065
0.0 CID657876,0.065
0.0 CID666963,0.065
0.0 CID648863,0.065
0.0 CID936091,0.065
0.0 CID659538,0.064
0.0 CID714409,0.063
0.0 CID848757,0.063
0.0 CID973172,0.062
0.0 CID75629,0.061
0.0 CID644921,0.061
0.0 CID873914,0.061
0.0 CID852350,0.061
0.0 CID2155035,0.061
0.0 CID658652,0.06
0.0 CID1166460,0.06
0.0 CID3237258,0.06
0.0 CID661622,0.059
0.0 CID3242795,0.059
0.0 CID2312372,0.059
0.0 CID658750,0.059
0.0 CID661932,0.058
0.0 CID9595210,0.058
0.0 CID881586,0.057
0.0 CID664017,0.057
0.0 CID973141,0.057
0.0 CID656058,0.056
0.0 CID647259,0.056
0.0 CID2997705,0.055
0.0 CID2421505,0.055
0.0 CID655121,0.055
0.0 CID2219853,0.054
0.0 CID2155849,0.053
0.0 CID647871,0.053
0.0 CID2999132,0.053
0.0 CID2155038,0.053
0.0 CID785308,0.053
0.0 CID647968,0.053
0.0 CID666068,0.052
0.0 CID2618685,0.052
0.0 CID719324,0.051
0.0 CID870802,0.051
0.0 CID3243164,0.051
0.0 CID2998761,0.05
1.0 CID644968,0.05
0.0 CID660101,0.05
0.0 CID646549,0.049
0.0 CID5389012,0.049
0.0 CID646286,0.049
0.0 CID607402,0.049
0.0 CID652075,0.047
0.0 CID3245058,0.047
0.0 CID731089,0.047
0.0 CID1121354,0.047
0.0 CID658991,0.047
0.0 CID666359,0.046
0.0 CID649070,0.046
0.0 CID650531,0.045
0.0 CID3242613,0.045
0.0 CID2998680,0.045
0.0 CID662322,0.045
0.0 CID3244452,0.044
0.0 CID3242703,0.044
0.0 CID3243453,0.043
0.0 CID650858,0.043
0.0 CID650627,0.042
0.0 CID657967,0.042
0.0 CID894095,0.042
0.0 CID2219907,0.042
0.0 CID119304,0.042
0.0 CID2152945,0.041
0.0 CID3237259,0.041
0.0 CID3000007,0.04
0.0 CID3245714,0.04
0.0 CID1264905,0.04
0.0 CID3240030,0.04
0.0 CID3241215,0.039
0.0 CID6400938,0.039
0.0 CID646799,0.039
0.0 CID3725884,0.039
0.0 CID2120163,0.039
0.0 CID3149824,0.039
0.0 CID662524,0.039
0.0 CID2948508,0.039
0.0 CID1263172,0.039
0.0 CID648637,0.039
0.0 CID2998702,0.039
0.0 CID5307388,0.039
0.0 CID665953,0.039
0.0 CID977203,0.038
0.0 CID755952,0.038
0.0 CID2998443,0.038
0.0 CID2352084,0.038
0.0 CID763852,0.038
0.0 CID2202139,0.038
0.0 CID659506,0.037
0.0 CID2997650,0.037
0.0 CID3000037,0.037
0.0 CID268350,0.037
0.0 CID2997652,0.037
0.0 CID256325,0.037
0.0 CID2893905,0.037
0.0 CID2219871,0.036
0.0 CID3240748,0.036
0.0 CID658381,0.036
0.0 CID790463,0.036
0.0 CID975862,0.036
0.0 CID2928664,0.036
0.0 CID2120139,0.036
0.0 CID657848,0.035
0.0 CID973433,0.035
0.0 CID2574206,0.035
0.0 CID2109033,0.035
0.0 CID2199248,0.035
0.0 CID667404,0.035
0.0 CID2861706,0.035
0.0 CID2956696,0.035
0.0 CID3237245,0.035
0.0 CID658160,0.035
0.0 CID974624,0.035
0.0 CID894312,0.035
0.0 CID646407,0.034
0.0 CID1854652,0.034
0.0 CID5429,0.034
0.0 CID659500,0.034
0.0 CID1965494,0.034
0.0 CID2153102,0.034
0.0 CID746485,0.034
0.0 CID2269031,0.034
0.0 CID657438,0.034
0.0 CID2062280,0.034
0.0 CID2218950,0.034
0.0 CID227519,0.033
0.0 CID3241728,0.033
0.0 CID936708,0.033
0.0 CID651056,0.033
0.0 CID3245413,0.033
0.0 CID657649,0.033
0.0 CID662805,0.033
0.0 CID3238441,0.033
0.0 CID650121,0.033
0.0 CID2962692,0.033
0.0 CID5310701,0.033
0.0 CID3239169,0.033
0.0 CID660972,0.033
0.0 CID2145484,0.032
0.0 CID649768,0.032
0.0 CID264088,0.032
0.0 CID2956144,0.032
0.0 CID3245455,0.032
0.0 CID2346981,0.032
0.0 CID646426,0.032
0.0 CID2093786,0.032
0.0 CID3241876,0.032
0.0 CID2965227,0.032
0.0 CID2951118,0.032
0.0 CID1071785,0.031
0.0 CID3235589,0.031
0.0 CID733980,0.031
0.0 CID689101,0.031
0.0 CID3245048,0.031
0.0 CID1321502,0.031
0.0 CID860063,0.031
0.0 CID658211,0.031
0.0 CID79437,0.031
0.0 CID3242905,0.031
0.0 CID1799331,0.031
0.0 CID3242255,0.031
0.0 CID3361722,0.031
0.0 CID5069368,0.031
0.0 CID647166,0.031
0.0 CID655039,0.031
0.0 CID3245705,0.031
0.0 CID660122,0.03
0.0 CID662052,0.03
0.0 CID646421,0.03
0.0 CID6400955,0.03
0.0 CID1256251,0.03
0.0 CID666508,0.03
0.0 CID3243266,0.03
0.0 CID3732121,0.03
0.0 CID4315814,0.029
0.0 CID762765,0.029
0.0 CID2998367,0.029
0.0 CID878309,0.029
0.0 CID2165014,0.029
0.0 CID848750,0.029
0.0 CID656005,0.029
0.0 CID937680,0.029
0.0 CID2998786,0.029
0.0 CID605292,0.029
0.0 CID2250943,0.029
0.0 CID5447470,0.029
0.0 CID2978114,0.029
0.0 CID715405,0.029
0.0 CID3245371,0.029
0.0 CID650396,0.029
0.0 CID653065,0.028
0.0 CID2155851,0.028
0.0 CID5742511,0.028
0.0 CID714814,0.028
0.0 CID1073214,0.028
0.0 CID2123860,0.028
0.0 CID894766,0.028
0.0 CID2116123,0.028
0.0 CID2968499,0.028
0.0 CID713963,0.028
0.0 CID3244944,0.028
0.0 CID647560,0.027
0.0 CID645781,0.027
0.0 CID974153,0.027
0.0 CID1355281,0.027
0.0 CID4123591,0.027
0.0 CID649889,0.027
0.0 CID2158928,0.027
0.0 CID2998278,0.027
0.0 CID665964,0.027
0.0 CID655317,0.027
0.0 CID661437,0.027
0.0 CID645029,0.027
0.0 CID646802,0.027
0.0 CID701189,0.027
0.0 CID3240744,0.027
0.0 CID3236473,0.026
0.0 CID1291590,0.026
0.0 CID2555233,0.026
0.0 CID2382145,0.026
0.0 CID3803875,0.026
0.0 CID2216723,0.026
0.0 CID2998370,0.026
0.0 CID2064477,0.026
0.0 CID738228,0.026
0.0 CID646115,0.026
0.0 CID3243180,0.026
0.0 CID3349056,0.026
0.0 CID656146,0.026
0.0 CID3000013,0.026
0.0 CID5413567,0.025
0.0 CID756676,0.025
0.0 CID87163,0.025
0.0 CID655926,0.025
0.0 CID1248857,0.025
0.0 CID2968664,0.025
0.0 CID987473,0.025
0.0 CID666301,0.025
0.0 CID3236645,0.025
0.0 CID256117,0.025
0.0 CID661147,0.025
0.0 CID5215535,0.025
0.0 CID645103,0.025
0.0 CID3242953,0.024
0.0 CID314939,0.024
0.0 CID893460,0.024
0.0 CID3242256,0.024
0.0 CID655265,0.024
0.0 CID2572988,0.024
0.0 CID2954796,0.024
0.0 CID3236765,0.024
0.0 CID656067,0.024
0.0 CID706129,0.024
0.0 CID660652,0.024
0.0 CID859756,0.024
0.0 CID970822,0.024
0.0 CID2202776,0.024
0.0 CID5308338,0.024
0.0 CID667036,0.024
0.0 CID644853,0.024
0.0 CID2999995,0.024
0.0 CID2603049,0.024
0.0 CID3000132,0.024
0.0 CID1118796,0.024
0.0 CID3122167,0.023
0.0 CID2576795,0.023
0.0 CID671906,0.023
0.0 CID649063,0.023
0.0 CID653774,0.023
0.0 CID2395688,0.023
0.0 CID5389018,0.023
0.0 CID720218,0.023
0.0 CID791507,0.023
0.0 CID2109821,0.023
0.0 CID888114,0.023
0.0 CID303580,0.023
0.0 CID3246751,0.023
0.0 CID589495,0.023
0.0 CID653826,0.023
0.0 CID2217404,0.023
0.0 CID2104100,0.023
0.0 CID1093437,0.023
0.0 CID858905,0.023
0.0 CID3240033,0.023
0.0 CID5054112,0.023
0.0 CID750220,0.023
0.0 CID2883124,0.023
0.0 CID892450,0.023
0.0 CID1108286,0.022
0.0 CID2153174,0.022
0.0 CID2498753,0.022
0.0 CID3244520,0.022
0.0 CID2536568,0.022
0.0 CID1565330,0.022
0.0 CID757478,0.022
0.0 CID2947183,0.022
0.0 CID3231413,0.022
0.0 CID2974774,0.022
0.0 CID1289607,0.022
0.0 CID4051686,0.022
0.0 CID648211,0.022
0.0 CID2612697,0.022
0.0 CID646645,0.022
0.0 CID660025,0.022
