0.0 CID657539,0.114
0.0 CID1234520,0.109
0.0 CID2517654,0.107
0.0 CID652804,0.08
0.0 CID2215688,0.078
0.0 CID660844,0.075
0.0 CID2441185,0.069
0.0 CID2388115,0.067
0.0 CID1139663,0.066
0.0 CID2077850,0.064
0.0 CID872505,0.064
0.0 CID5771387,0.063
0.0 CID867664,0.063
0.0 CID1882779,0.062
0.0 CID3231413,0.058
0.0 CID1252753,0.058
0.0 CID3240419,0.056
0.0 CID651014,0.056
0.0 CID138265,0.055
0.0 CID655291,0.055
0.0 CID649611,0.054
0.0 CID649073,0.054
0.0 CID787858,0.053
0.0 CID5333091,0.052
0.0 CID1792579,0.052
0.0 CID5433464,0.051
0.0 CID659623,0.05
0.0 CID2862961,0.048
0.0 CID1046865,0.048
0.0 CID3213522,0.046
0.0 CID661303,0.045
0.0 CID2301546,0.043
0.0 CID81472,0.043
0.0 CID1008824,0.042
0.0 CID3243160,0.041
0.0 CID654747,0.041
0.0 CID1347756,0.041
0.0 CID1021211,0.04
0.0 CID2569391,0.04
0.0 CID659559,0.04
0.0 CID665098,0.04
0.0 CID5310392,0.039
0.0 CID1430433,0.039
0.0 CID1168062,0.039
0.0 CID644999,0.038
0.0 CID757204,0.038
0.0 CID652037,0.037
0.0 CID1472422,0.037
0.0 CID1295791,0.037
0.0 CID3237603,0.037
0.0 CID3157781,0.037
0.0 CID649589,0.036
0.0 CID2947695,0.036
0.0 CID653163,0.036
0.0 CID659125,0.035
0.0 CID3731609,0.035
0.0 CID658683,0.034
0.0 CID2430108,0.034
0.0 CID11957223,0.034
0.0 CID2915175,0.034
0.0 CID2997667,0.034
0.0 CID664469,0.033
0.0 CID2413916,0.033
0.0 CID1083019,0.033
0.0 CID2153037,0.033
0.0 CID1296651,0.033
0.0 CID2434425,0.033
0.0 CID3167769,0.032
0.0 CID658984,0.032
0.0 CID5389075,0.032
0.0 CID653614,0.032
0.0 CID3240265,0.031
0.0 CID5307495,0.031
0.0 CID2193649,0.031
0.0 CID649211,0.031
0.0 CID2119825,0.031
0.0 CID655390,0.031
0.0 CID2887981,0.031
0.0 CID935894,0.031
0.0 CID5309969,0.031
0.0 CID1243010,0.03
0.0 CID2919056,0.03
0.0 CID2157645,0.03
0.0 CID2117110,0.03
0.0 CID3245391,0.03
0.0 CID3243707,0.03
0.0 CID2958238,0.03
0.0 CID5918495,0.03
0.0 CID1226424,0.03
0.0 CID1211370,0.03
0.0 CID2931507,0.029
0.0 CID1082178,0.029
0.0 CID655713,0.029
0.0 CID761592,0.029
0.0 CID1781887,0.029
0.0 CID2410033,0.029
0.0 CID654951,0.028
0.0 CID3202469,0.028
0.0 CID1474582,0.028
0.0 CID2199756,0.028
0.0 CID5739108,0.028
0.0 CID3242063,0.027
0.0 CID3238950,0.027
0.0 CID1488700,0.027
0.0 CID650392,0.027
0.0 CID665199,0.027
0.0 CID3240557,0.027
0.0 CID3167545,0.027
0.0 CID659437,0.026
0.0 CID560762,0.026
0.0 CID1974290,0.026
0.0 CID655216,0.026
0.0 CID651078,0.026
0.0 CID662462,0.026
0.0 CID658861,0.026
0.0 CID2870864,0.026
0.0 CID1925508,0.026
0.0 CID662413,0.025
0.0 CID2908002,0.025
0.0 CID659997,0.025
0.0 CID645247,0.025
0.0 CID2125024,0.025
0.0 CID2834685,0.025
0.0 CID3210785,0.025
0.0 CID2219052,0.025
0.0 CID5308403,0.025
0.0 CID2955511,0.025
0.0 CID1245951,0.024
0.0 CID998916,0.024
0.0 CID2217920,0.024
0.0 CID3188642,0.024
0.0 CID3227057,0.024
0.0 CID1448207,0.024
0.0 CID3206886,0.024
0.0 CID731601,0.024
0.0 CID2008989,0.024
0.0 CID2218699,0.024
0.0 CID664041,0.024
0.0 CID655215,0.024
0.0 CID5308925,0.024
0.0 CID647004,0.024
0.0 CID660901,0.024
0.0 CID2223423,0.024
0.0 CID659743,0.023
0.0 CID2228493,0.023
0.0 CID2998290,0.023
0.0 CID971747,0.023
0.0 CID2535416,0.023
0.0 CID650478,0.023
0.0 CID4671908,0.023
0.0 CID7564,0.023
0.0 CID2238286,0.023
0.0 CID3237880,0.023
0.0 CID3240434,0.023
0.0 CID1454129,0.022
0.0 CID662753,0.022
0.0 CID5307294,0.022
0.0 CID3100202,0.022
0.0 CID2695487,0.022
0.0 CID644546,0.022
0.0 CID1212115,0.022
0.0 CID2981167,0.022
0.0 CID3200800,0.022
0.0 CID1170767,0.022
0.0 CID1257859,0.022
0.0 CID2818344,0.022
0.0 CID2300631,0.022
0.0 CID3245399,0.022
0.0 CID3241650,0.022
0.0 CID654946,0.022
0.0 CID651410,0.022
0.0 CID1214654,0.022
0.0 CID3240275,0.022
0.0 CID2847580,0.022
0.0 CID2870878,0.022
0.0 CID2997985,0.021
0.0 CID1488732,0.021
0.0 CID658364,0.021
0.0 CID776045,0.021
0.0 CID2324075,0.021
0.0 CID2136935,0.021
0.0 CID1718170,0.021
0.0 CID662942,0.021
0.0 CID1143706,0.021
0.0 CID793429,0.021
0.0 CID2608748,0.021
0.0 CID1008846,0.021
0.0 CID3235821,0.021
0.0 CID662234,0.021
0.0 CID654335,0.021
0.0 CID4777443,0.021
0.0 CID1017690,0.021
0.0 CID1107661,0.021
0.0 CID648446,0.021
0.0 CID3236411,0.021
0.0 CID661066,0.021
0.0 CID234754,0.02
0.0 CID983012,0.02
0.0 CID649249,0.02
0.0 CID651181,0.02
0.0 CID1821450,0.02
1.0 CID1212122,0.02
0.0 CID646392,0.02
0.0 CID644607,0.02
0.0 CID894408,0.02
0.0 CID2764610,0.02
0.0 CID3231223,0.02
0.0 CID100335,0.02
0.0 CID2487624,0.02
0.0 CID2198178,0.02
0.0 CID1043352,0.02
0.0 CID3427505,0.02
0.0 CID3177989,0.02
0.0 CID2998182,0.02
0.0 CID1084669,0.02
0.0 CID644451,0.02
0.0 CID2292259,0.02
0.0 CID647804,0.019
0.0 CID656005,0.019
0.0 CID1823114,0.019
0.0 CID2475961,0.019
0.0 CID860833,0.019
0.0 CID9550108,0.019
0.0 CID3125195,0.019
0.0 CID665056,0.019
0.0 CID789708,0.019
0.0 CID3241897,0.019
0.0 CID649696,0.019
0.0 CID647319,0.019
0.0 CID992273,0.019
0.0 CID1933398,0.019
0.0 CID782380,0.019
0.0 CID1485000,0.019
0.0 CID6806142,0.019
0.0 CID653668,0.019
0.0 CID647723,0.019
0.0 CID2959770,0.019
0.0 CID3168312,0.019
0.0 CID655195,0.019
0.0 CID3242602,0.019
0.0 CID821815,0.019
0.0 CID442638,0.019
0.0 CID1250910,0.019
0.0 CID5389993,0.018
0.0 CID648308,0.018
0.0 CID562542,0.018
0.0 CID3715060,0.018
0.0 CID3200458,0.018
0.0 CID100278,0.018
0.0 CID648866,0.018
0.0 CID854377,0.018
0.0 CID846816,0.018
0.0 CID644978,0.018
0.0 CID1471574,0.018
0.0 CID2380062,0.018
0.0 CID1097626,0.018
0.0 CID646287,0.018
0.0 CID1480278,0.018
0.0 CID655895,0.018
0.0 CID1148640,0.018
0.0 CID828490,0.018
0.0 CID753835,0.018
0.0 CID1459213,0.018
0.0 CID1811009,0.018
0.0 CID659426,0.018
0.0 CID4383883,0.018
0.0 CID646596,0.018
0.0 CID649313,0.018
0.0 CID2309937,0.018
0.0 CID2384284,0.018
0.0 CID3123404,0.018
0.0 CID1957149,0.018
0.0 CID2876780,0.018
0.0 CID3237939,0.017
0.0 CID2965072,0.017
0.0 CID655557,0.017
0.0 CID2954370,0.017
0.0 CID720699,0.017
0.0 CID2120194,0.017
0.0 CID652653,0.017
0.0 CID2953547,0.017
0.0 CID2091319,0.017
1.0 CID4111713,0.017
0.0 CID1225264,0.017
0.0 CID648960,0.017
0.0 CID3210783,0.017
0.0 CID1811956,0.017
0.0 CID3241855,0.017
0.0 CID969127,0.017
0.0 CID659323,0.017
0.0 CID1298488,0.017
0.0 CID3150881,0.017
0.0 CID5308618,0.017
0.0 CID1618514,0.017
0.0 CID653991,0.017
0.0 CID9551458,0.017
0.0 CID644707,0.017
0.0 CID666503,0.017
0.0 CID9551311,0.017
0.0 CID651610,0.017
0.0 CID655906,0.017
0.0 CID974726,0.017
0.0 CID650512,0.017
0.0 CID665066,0.017
0.0 CID1397125,0.017
0.0 CID650643,0.017
0.0 CID2160372,0.017
0.0 CID712803,0.017
0.0 CID663533,0.016
0.0 CID2092663,0.016
0.0 CID2622584,0.016
0.0 CID943967,0.016
0.0 CID647823,0.016
0.0 CID648282,0.016
0.0 CID5524055,0.016
0.0 CID3239972,0.016
0.0 CID3237638,0.016
0.0 CID825415,0.016
0.0 CID2789521,0.016
0.0 CID658816,0.016
0.0 CID647158,0.016
0.0 CID2538604,0.016
0.0 CID652028,0.016
0.0 CID653787,0.016
0.0 CID645637,0.016
0.0 CID664210,0.016
0.0 CID1226797,0.016
0.0 CID3236095,0.016
0.0 CID655433,0.016
0.0 CID660909,0.016
0.0 CID562401,0.016
0.0 CID662803,0.016
0.0 CID651752,0.016
0.0 CID676107,0.016
0.0 CID657774,0.016
0.0 CID2949753,0.016
0.0 CID3239087,0.016
0.0 CID647784,0.016
0.0 CID828659,0.016
0.0 CID5308933,0.016
0.0 CID953423,0.016
0.0 CID645879,0.015
0.0 CID1330022,0.015
0.0 CID387795,0.015
0.0 CID655426,0.015
0.0 CID2526911,0.015
0.0 CID666739,0.015
0.0 CID2201624,0.015
0.0 CID2767589,0.015
0.0 CID662000,0.015
0.0 CID2085240,0.015
0.0 CID1259751,0.015
0.0 CID652633,0.015
0.0 CID1222713,0.015
0.0 CID1018095,0.015
0.0 CID3239104,0.015
0.0 CID1825598,0.015
0.0 CID706402,0.015
0.0 CID2981561,0.015
0.0 CID1177111,0.015
0.0 CID1025203,0.015
0.0 CID3202224,0.015
0.0 CID2867853,0.015
0.0 CID9550767,0.015
0.0 CID1790637,0.015
0.0 CID3527925,0.015
0.0 CID645819,0.015
0.0 CID2997557,0.015
0.0 CID5307534,0.015
0.0 CID774088,0.015
0.0 CID982784,0.015
0.0 CID4153503,0.015
0.0 CID1475657,0.015
0.0 CID9550629,0.015
0.0 CID2196101,0.015
0.0 CID666005,0.015
0.0 CID2198419,0.015
0.0 CID2473385,0.015
0.0 CID836498,0.015
0.0 CID1004689,0.015
0.0 CID3628165,0.015
0.0 CID650498,0.015
0.0 CID2998781,0.015
0.0 CID2962595,0.015
0.0 CID1471287,0.015
0.0 CID645895,0.015
0.0 CID973875,0.015
0.0 CID646463,0.015
0.0 CID2857205,0.015
0.0 CID998491,0.015
0.0 CID789712,0.015
