0.0 CID5871620,0.155
0.0 CID646499,0.127
0.0 CID657448,0.113
0.0 CID654653,0.105
0.0 CID572680,0.103
0.0 CID939372,0.103
0.0 CID697841,0.097
0.0 CID658628,0.093
0.0 CID666939,0.092
0.0 CID878218,0.091
0.0 CID1245575,0.09
0.0 CID2097315,0.089
0.0 CID2540991,0.085
0.0 CID95775,0.083
0.0 CID3245600,0.082
0.0 CID1825727,0.079
0.0 CID204278,0.077
0.0 CID2334898,0.076
0.0 CID5680363,0.075
0.0 CID793874,0.073
0.0 CID1562722,0.071
0.0 CID2079082,0.07
0.0 CID1825745,0.069
0.0 CID662805,0.069
0.0 CID3236880,0.067
0.0 CID662646,0.065
0.0 CID650587,0.064
0.0 CID3243451,0.063
0.0 CID733980,0.063
0.0 CID3238402,0.063
0.0 CID2148488,0.062
0.0 CID866852,0.061
0.0 CID652791,0.061
0.0 CID648320,0.061
0.0 CID647567,0.061
0.0 CID1540508,0.059
0.0 CID650463,0.058
0.0 CID644546,0.057
0.0 CID1237743,0.057
0.0 CID649903,0.057
0.0 CID2111880,0.056
0.0 CID334856,0.056
0.0 CID3236336,0.056
0.0 CID178054,0.055
0.0 CID702182,0.055
0.0 CID650937,0.054
0.0 CID3243293,0.054
0.0 CID645480,0.054
0.0 CID3239706,0.054
0.0 CID745404,0.054
0.0 CID879370,0.053
0.0 CID647423,0.053
0.0 CID1797285,0.053
0.0 CID647961,0.051
0.0 CID1252889,0.051
0.0 CID5308984,0.049
0.0 CID600980,0.049
0.0 CID713232,0.049
0.0 CID648155,0.049
0.0 CID5308848,0.048
0.0 CID794487,0.048
0.0 CID2125629,0.048
0.0 CID666837,0.048
0.0 CID715405,0.047
0.0 CID2400746,0.046
0.0 CID658599,0.046
0.0 CID651392,0.046
0.0 CID666512,0.046
0.0 CID2133145,0.046
0.0 CID2145539,0.046
0.0 CID2999287,0.045
0.0 CID653957,0.045
0.0 CID654537,0.045
0.0 CID2791626,0.045
0.0 CID1153671,0.045
0.0 CID659613,0.045
0.0 CID666406,0.045
0.0 CID648856,0.044
0.0 CID738355,0.044
0.0 CID3239004,0.044
0.0 CID2999990,0.044
0.0 CID734984,0.044
0.0 CID1303328,0.044
0.0 CID1292671,0.044
0.0 CID790407,0.044
0.0 CID2998047,0.044
0.0 CID656162,0.043
0.0 CID2998290,0.043
0.0 CID3238591,0.043
0.0 CID663997,0.043
0.0 CID705661,0.043
0.0 CID3237510,0.043
0.0 CID2999639,0.042
0.0 CID2998715,0.041
0.0 CID800918,0.041
0.0 CID1315980,0.041
0.0 CID2104084,0.041
0.0 CID1193297,0.041
0.0 CID2942338,0.041
0.0 CID647238,0.04
0.0 CID3245517,0.04
0.0 CID649898,0.039
0.0 CID2998282,0.039
0.0 CID654437,0.039
0.0 CID531922,0.039
0.0 CID664243,0.039
0.0 CID1259985,0.039
0.0 CID3245568,0.038
0.0 CID3000216,0.038
0.0 CID3241648,0.038
0.0 CID650083,0.038
0.0 CID646240,0.038
0.0 CID3649326,0.038
0.0 CID2916167,0.038
0.0 CID662507,0.038
0.0 CID3236495,0.037
0.0 CID2980876,0.037
0.0 CID2966347,0.037
0.0 CID3243799,0.037
0.0 CID828011,0.037
0.0 CID2212387,0.037
0.0 CID645761,0.037
0.0 CID666152,0.037
0.0 CID977561,0.037
0.0 CID2854991,0.036
0.0 CID753273,0.036
0.0 CID2124211,0.036
0.0 CID651576,0.036
1.0 CID3702591,0.035
0.0 CID846865,0.035
0.0 CID650452,0.035
0.0 CID650349,0.034
0.0 CID2236829,0.034
0.0 CID3239764,0.034
0.0 CID3241162,0.034
0.0 CID3237368,0.034
0.0 CID2999013,0.034
0.0 CID5308407,0.034
0.0 CID2202857,0.034
0.0 CID644935,0.034
0.0 CID2998968,0.034
0.0 CID2848105,0.034
0.0 CID893505,0.033
0.0 CID2912359,0.033
0.0 CID2122148,0.033
0.0 CID650718,0.033
0.0 CID3235657,0.033
0.0 CID3235724,0.033
0.0 CID3241717,0.033
0.0 CID657923,0.033
0.0 CID2347383,0.033
0.0 CID2122736,0.033
0.0 CID2963176,0.033
0.0 CID645431,0.033
0.0 CID877801,0.032
0.0 CID646662,0.032
0.0 CID3236256,0.032
0.0 CID651262,0.032
0.0 CID649690,0.032
0.0 CID650623,0.032
